,earned,headline,hours,jobs,rate,skills
2191,$20k+,Graphic Designer and Branding Expert,524,12,$65.00,"['Graphic Design', 'Logo Design', 'Content Marketing', 'InfusionSoft Marketing', 'Marketing Strategy', 'Art Direction', 'Print Design', 'Content Writing', 'Adobe Creative Suite', 'Web Design']"
2192,$10k+,"Online Marketing, Social Media Management, E-commerce, SEO, & Writing",210,15,$25.00,"['Writing', 'Article Writing', 'Shopify', 'Reviews', 'Customer Support', 'Email Handling', 'Chat Support', 'Social Media Management', 'Search Engine Optimization (SEO)', 'Internet Marketing']"
2193,$10k+,Mechanical Design Engineer-in-Training | CAD Drafter,430,32,$30.00,"['Mechanical Design', 'AutoCAD', 'SketchUp', 'Market Research', 'Microsoft Excel', '3D Modeling', 'Home Design', 'Product Design', 'Autodesk Inventor', 'Audio Editing']"
2194,$10k+,Technical Architect/Developer,531,20,$30.00,"['Java', 'API Development', 'DevOps', 'System Administration', '.NET Framework', 'VBA', 'VB.NET', 'C#']"
2195,$10k+,Project Manager & Asana Expert for Tech Companies and Startups,648,7,$40.00,"['Product Marketing', 'Product Management', 'Marketing Strategy', 'Marketing Research', 'Content Marketing', 'Project Management', 'Event Planning', 'Event Management', 'Copywriting']"
2196,$30k+,SEO Expert | Rank on Google | Website Optimizations | Keyword Research,409,38,$100.00,"['Digital Marketing', 'Content Strategy', 'Content Marketing', 'Digital Strategy', 'Search Engine Optimization (SEO)', 'Inbound Marketing']"
2197,$30k+,Virtual Executive Assistant,"1,670",30,$45.00,"['Virtual Assistant', 'Email Handling', 'Calendar Management', 'Administrative Support', 'Customer Service', 'Travel Planning', 'Social Media Management']"
2198,$10k+,User Experience Designer,911,3,$30.00,"['Sketch App', 'Adobe Photoshop', 'Responsive Web Design', 'Mobile UI Design', 'User Experience Design', 'App Usability Analysis', 'Invision', 'Usability Testing', 'WordPress', 'Product Design']"
2199,$9k+,Clinical Social Worker and Education Professional,420,28,$30.00,"['Data Entry', 'Program Management', 'Customer Support', 'Change Management', 'Distance Education', 'Administrative Support']"
2200,$100k+,"Rare Cold Caller, Closer and Performer. Proven track record.","7,101",21,$22.22,"['Sales', 'Outbound Sales', 'Customer Service']"
2201,$10k+,2D Digital Artist,770,11,$18.00,"['Concept Artistry', 'Digital Painting', '2D Design']"
2202,$200k+,Sr. Web Developer,"6,559",17,$45.00,"['PHP', 'C#', 'VB.NET', 'MySQL Administration', 'CakePHP', 'Yii', 'Smarty', 'Object Oriented Design', 'Microsoft SQL Server Programming', 'Microsoft Visual C++']"
2203,$100k+,Investment & Operations Advisory,"2,901",108,$70.00,"['Strategic Planning', 'Venture Capital Consulting', 'Business Planning', 'Business Development', 'Business Proposal Writing', 'Startup Consulting', 'Business Coaching', 'Sales Management', 'Business Continuity Planning']"
2204,$80k+,"Phone Support Inbound & Outbound, Live Chat Operator, Email Management","9,842",12,$15.00,"['Customer Service', 'Live Chat Operator', 'Chat Support', 'Email Handling', 'Internet Research', 'Social Media Management', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Google Docs']"
2205,,Public Relations Specialist,,,,"['Media Relations', 'Public Relations', 'Event Planning', 'Strategic Planning', 'Copywriting']"
2206,$20k+,Full-Stack Web Developer for Your SaaS MVP,330,11,$95.00,"['Ruby on Rails', 'React.js', 'Agile Software Development', 'Test Driven Development', 'SQL', 'NoSQL', 'Amazon Web Services', 'AWS Lambda']"
2207,$80k+,Writer and Editor,"1,528",72,$55.00,"['Editing', 'Copyediting', 'Proofreading', 'Creative Writing', 'Screenwriting', 'Travel Writing', 'Article Writing', 'Content Writing', 'Business Writing', 'Humor Writing']"
2208,$40k+,"Effective legal researcher, writer, litigator.",562,49,$75.00,"['Legal Research', 'Legal Writing', 'Business Analysis', 'Contract Drafting', 'Research Papers', 'Real Estate Law', 'Public Speaking', 'Portuguese', 'Franchise Consulting', 'Litigation']"
2209,$50k+,Senior iOS Developer,712,8,$125.00,"['Swift', 'Objective-C', 'Product Management', 'Mobile App Development', 'iOS Development', 'Laravel Framework', 'Deep Learning']"
2210,$10k+,Content and Creative Manager,872,2,$12.75,"['Adobe Photoshop', 'Photography', 'Content Writing', 'SEO Writing', 'SEO Backlinking', 'Business Management', ""Children's Writing"", 'Cover Letter Writing', 'Writing']"
2211,$60k+,Spanish and English Translations,"2,987",87,$20.44,"['Translation English Spanish', 'Translation Spanish English', 'Transcription', 'Translation', 'Article Writing']"
2212,$20k+,Joomla and Wordpress Expert,"1,046",53,$35.00,"['Joomla', 'JavaScript', 'HTML', 'PHP', 'CSS', 'PrestaShop', 'Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign']"
2213,$20k+,"It isn't just copywriting, it's establishing your success.",280,127,$75.00,"['Article Writing', 'Creative Writing', 'Blog Writing']"
2214,$200k+,Project / Operations Manager,"4,381",26,$85.00,"['Project Management', 'Product Management', 'Agile Software Development', 'Operations Management', 'Recruiting', 'Accounts Payable Management', 'Budgeting & Forecasting', 'Atlassian JIRA', 'Team Building', 'Leadership Development']"
2215,,2D Animator,,,,"['Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Adobe Flash', 'Adobe Dreamweaver', 'Adobe Acrobat', 'Adobe After Effects', 'Adobe Creative Suite']"
2216,$20k+,Graphic Design Mastermind,"1,065",53,$35.00,"['Graphic Design', 'Print Design', 'Advertising', 'Magazine Layout', 'Logo Design', 'Book Cover Design', 'Web Design']"
2217,$80k+,"Web Developer, Italian Translator","5,865",69,$17.00,"['Drupal', 'WordPress', 'PHP', 'CSS', 'Linux System Administration', 'MySQL Administration', 'Translation Italian English', 'Translation English Italian', 'Translation', 'Italian']"
2218,$70k+,Freelance Editor and Writer,"2,498",20,$50.00,"['Copyediting', 'Editing', 'Content Writing', 'Business Writing', 'Copywriting', 'Report Writing', 'Article Writing', 'Technical Writing', 'Desktop Publishing', 'Proofreading']"
2219,$30k+,"Customer Service, Data Entry, Marketing, Sales, Management","3,568",33,$15.00,"['Sales Management', 'Administrative Support', 'Order Processing', 'Clerical Skills', 'Microsoft Excel', 'Adobe Photoshop', 'Phone Support']"
2220,$4k+,Social Media for Creatives & Do-Gooders,563,2,$20.00,"['WordPress', 'Social Media Marketing', 'Marketing Strategy', 'Social Media Management', 'Content Creation', 'Content Strategy']"
2221,$90k+,Sales and Marketing Cosultant,"2,699",3,$19.23,['Sales']
2222,$10k+,Financial analysis and visualizations,448,26,$35.00,"['Microsoft Power BI', 'Microsoft Excel', 'Excel VBA', 'Data Modeling', 'Business Intelligence', 'Data Visualization', 'Business Analysis']"
2223,$20k+,Manager,"1,282",1,$25.00,['Excel VBA']
2224,$10k+,Front End Web Developer & SEO Rockstar,371,33,$35.00,"['Search Engine Optimization (SEO)', 'Volusion', 'WordPress', 'Bootstrap', 'On-Page Optimization', 'HTML', 'CSS', 'Website Development', 'Web Design', 'Off-page Optimization']"
2225,$3k+,"Manual Testing, HRIS Analyst",602,9,$5.00,"['Manual Test Execution', 'Functional Testing', 'API Documentation', 'Payroll Processing', 'Recruiting', 'Customer Support']"
2226,$3k+,Bookkeeper,237,12,$15.00,"['Intuit QuickBooks', 'Intuit Quicken', 'Microsoft Excel', 'Microsoft Word', 'Bill.com Accounts Payable', 'Bill.com Accounts Receivable', 'Asana', 'TSheets', 'Unanet', 'Xero']"
2227,$20k+,Administrative Assistant,"2,068",2,$17.00,"['Excel VBA', 'Windows Media Connect', 'Dropbox API', 'WordPress']"
2228,$9k+,Bookkeeper,522,6,$25.00,"['Intuit QuickBooks', 'Bookkeeping', 'Bank Reconciliation', 'Accounting', 'Cost Accounting', 'Financial Accounting']"
2229,$10k+,Software Quality Assurance Professional with 7 years of experience,636,1,$25.00,"['Software QA Testing', 'HP Quality Center', 'Functional Testing', 'Regression Testing', 'SQL', 'Requirement Management', 'Project Management', 'Scrum']"
2230,$20k+,WordPress Website Designer,493,21,$75.00,"['Marketing Strategy', 'WordPress', 'Search Engine Optimization (SEO)', 'Web Design', 'Website Analytics']"
2231,$400k+,"Digital Marketing Strategist, Content Creator, and Inbound Marketer","7,029",162,$150.00,"['Marketing Strategy', 'Marketing Automation', 'HubSpot', 'Content Writing', 'Inbound Marketing', 'Content Strategy', 'Content Development', 'Branding Strategy', 'Brand Marketing', 'Digital Marketing Strategy']"
2232,$200k+,Data Entry and Web Research,"42,440",153,$8.25,"['Data Entry', 'Internet Research']"
2233,$10k+,Business Development - Appointment Setter,"1,187",10,$25.00,"['B2B Marketing', 'Sales', 'Internet Marketing', 'Telephone Handling', 'Computer Networking', 'Appointment Setting', 'Lead Generation', 'Email Handling', 'Business Development', 'Zoho CRM']"
2234,$90k+,Translator/Proofreader,"1,407",70,$25.00,"['Translation', 'Spanish', 'Proofreading', 'Data Entry']"
2235,$60k+,Writer and Wordsmith,"2,481",156,$19.38,"['Article Writing', 'Editing', 'Blog Writing', 'Public Relations', 'Editorial Writing', 'Technical Writing']"
2236,$30k+,Web Design/HTML/CSS/Browser & Server Side Scripting/Social Marketing,911,10,$50.00,"['PHP', 'SQL', 'WordPress', 'SOAP', 'REST', 'JavaScript', 'HTML', 'CSS', 'PSD to HTML']"
2237,$70k+,Writer/Researcher,"4,939",57,$15.00,"['Creative Writing', 'Article Writing', 'Internet Research']"
2238,$60k+,"Cryptocurrency Exchange Developer, Blockchain, Ethereum , Bitcoin, ICO","1,625",38,$75.00,"['Blockchain', 'Bitcoin', 'Cryptography', 'Ethereum', 'Virtual Currency', 'AngularJS', 'Python', 'C++', 'Kotlin', 'Haskell']"
2239,$40k+,UX & UI SingularisDesign.com,670,63,$60.00,"['User Experience Design', 'User Interface Design', 'Wireframing', 'Invision', 'Adobe Photoshop', 'Motion Graphics', 'Graphic Design']"
2240,$40k+,Proofreader/Editor,"3,596",83,$20.00,"['Proofreading', 'Editing', 'Resume Writing', 'Business Writing', 'Fiction Writing', 'Non-Fiction Writing', 'Technical Editing', 'Book Writing', 'Content Writing', 'Academic Writing']"
2241,$80k+,Writer/Editer/Proofreader,"4,583",28,$20.00,"['Article Writing', 'Internet Research', 'Proofreading', 'Microsoft Word', 'Microsoft Excel', 'Transcription', 'Photography', 'Presentations', 'Employee Training', ""User's Guide Writing""]"
2242,$20k+,Project Manager / Product Manager / Shopify Expert,452,27,$120.00,"['Ecommerce Platform Development', 'Project Management', 'Project Management Professional', 'Shopify', 'Graphic Design', 'Mobile UI Design', 'Product Management', 'WordPress', 'API Development', 'Shopify Templates']"
2243,$100k+,Full Stack Web Developer with 16+ Years Experience,"1,916",29,$125.00,"['HTML', 'PHP', 'MySQL Administration', 'WordPress', 'jQuery', 'CSS', 'JavaScript', 'Google Analytics', 'OpenCart', 'Google Tag Manager']"
2244,$100k+,"Human Resource, management and data entry specialist","12,681",19,$16.00,"['Customer Service', 'Accounting', 'Data Entry', 'Human Resource Management', 'Order Entry', 'Email Technical Support', 'Internet Research', 'Chat Support', 'Social Media Marketing', 'Management Skills']"
2245,$200k+,Customer Service/SMS Messaging Support,"20,164",25,$16.00,"['Translation Spanish English', 'Customer Service', 'Customer Support', 'Administrative Support', 'Clerical Skills', 'Transcription', 'Voice Talent', 'Facebook Marketing', 'Virtual Assistant', 'Internet Research']"
2246,$20k+,Mobile App Development/iOS/Android/Web Development & Apps,886,18,$150.00,"['Mobile App Development', 'iOS Development', 'Android App Development', 'Objective-C', 'Java', 'Unity', 'Game Development', 'Android', 'Swift']"
2247,$100k+,Graphic Design/Websites/Photography,"3,010",7,$22.22,"['Adobe Photoshop', 'Adobe Illustrator']"
2248,$40k+,Science Content Writer & Editor,"2,505",20,$31.25,"['Human Sciences', 'Content Writing', 'Distance Education', 'Medical Writing', 'Social Media Marketing', 'Resume Writing', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Data Entry']"
2249,$100k+,Microsoft Certified Solutions Associate : Web Applications,"3,329",36,$50.00,"['ASP.NET', 'C#', 'Microsoft SQL Server Programming', 'ASP.NET MVC', 'jQuery', 'Bootstrap', 'CSS3', 'Kendo UI', 'Microsoft Entity Framework', 'Application Programming']"
2250,$10k+,Wordpress Websites-Graphic Design-Logos-Brochures-Flyers-Print Design,656,55,$30.00,"['Web Design', 'WordPress', 'LeadPages', 'HTML', 'Adobe Creative Suite', 'CSS', 'aWeber', 'Constant Contact', 'Graphic Design', 'Genesis Extender Plugin']"
2251,$60k+,Web Design and Web Development Expert,524,239,$25.00,"['WordPress', 'Joomla', 'Magento', 'WordPress e-Commerce', 'Ecommerce Platform Development', 'PHP', 'CSS3', 'HTML5', 'MySQL Administration', 'Search Engine Optimization (SEO)']"
2252,$20k+,Proofreader/Editor,"2,113",31,$20.00,"['Proofreading', 'Copyediting', 'Editing', 'Document Review']"
2253,$10k+,Facebook Ads Expert AND Google Adwords Expert,418,12,$125.00,"['Marketing Strategy', 'Facebook Marketing', 'Google AdWords', 'Conversion Rate Optimization', 'Landing Pages', 'Social Media Marketing', 'Social Media Strategy']"
2254,$5k+,Shane Simmons,470,8,$16.67,"['Adobe Photoshop', 'Photograph Color Correction', 'Photo Editing', 'Photo Manipulation', 'Python', 'Ruby']"
2255,$100k+,HR Business Partner,"10,978",26,$25.00,"['Recruiting', 'Human Resource Management', 'Project Management', 'Payroll Processing', 'Compliance', 'Startup Consulting', 'Systems Development']"
2256,$40k+,Experience Adminstrative Assistant,"2,902",28,$23.33,"['Administrative Support', 'Paralegal Services', 'Database Administration', 'Customer Service', 'Customer Support', 'Marketing Strategy', 'Legal Research', 'Medical Records Research', 'Legal Transcription', 'Medical Transcription']"
2257,$10k+,Writer/Journalist/Editor,563,53,$50.00,"['Technical Writing', 'Copywriting', 'Business Writing', 'Research Papers', 'Editing', 'Grant Writing', 'Creative Writing']"
2258,$200k+,Front-End Web Development | HubSpot COS Certified | WordPress | jQuery,"6,447",125,$80.00,"['Frontend Development', 'PSD to HTML', 'HTML', 'HTML5', 'CSS', 'CSS3', 'Sass', 'jQuery', 'WordPress', 'HubSpot']"
2259,$40k+,Full Stack Azure Asp.Net MVC C# Web Developer,"2,078",25,$50.00,"['ASP.NET MVC', 'C#', 'Microsoft Windows Azure', 'SQL', 'JavaScript', 'Microsoft Visual Studio', 'HTML', 'CSS', 'ASP.NET', 'jQuery']"
2260,$60k+,Technical Writer and Front End Web Developer,"2,254",7,$33.33,"['Technical Writing', 'HTML', 'AJAX', 'JavaScript', 'CSS']"
2261,$40k+,Experienced Translator,957,230,$25.00,['Translation']
2262,$30k+,Writer/Editor,388,62,$25.00,['Article Writing']
2263,$40k+,"Google Adwords, Shopping & Analytics Certified. Guaranteed Performance",539,30,$125.00,"['Google Analytics', 'Search Engine Optimization (SEO)', 'Internet Marketing', 'Google AdWords', 'Google AdSense']"
2264,$10k+,Microsoft Dynamics CRM/SQL Developer,456,18,$45.00,"['Microsoft Dynamics CRM', 'Microsoft SQL Server Programming', 'ASP.NET', 'JavaScript', 'HTML', 'CSS3', 'Microsoft SQL SSRS', 'SQL Server Integration Services (SSIS)', 'Transact-SQL', 'C#']"
2265,$20k+,"Creative Marketer, Content Developer, Brand Strategist",260,2,$75.00,
2266,$70k+,Content Specialist,800,177,$40.00,"['Content Writing', 'Blog Writing', 'Copywriting', 'SEO Keyword Research', 'Press Release Writing', 'Brand Marketing', 'Brand Management', 'Search Engine Marketing (SEM)', 'Pay Per Click', 'Google AdWords']"
2267,$7k+,"Customer Service Expert, Writer, Research And Social Media Manager",324,13,$22.00,"['Customer Service', 'Internet Research', 'Social Media Management', 'Content Writing', 'Shopify', 'Virtual Assistant', 'Amazon Webstore', 'Phone Support', 'eBay Listing/Writing', 'Chat Support']"
2268,,Voice Talent,,,,"['Voice Talent', 'Creative Writing', 'GarageBand', 'Audacity', 'Microsoft Word', 'Microsoft Excel']"
2269,$30k+,SolidWorks Autocad Manufacturing Design Engineer,797,27,$45.00,"['SolidWorks', 'Mechanical Engineering', 'Reverse Engineering', 'Drafting', 'Electrical Engineering', 'Autodesk']"
2270,$50k+,GIS Consultant,773,6,$18.00,"['Geographic Information System (GIS)', 'Python', 'ArcGIS', 'Cartography & Maps', 'QGIS']"
2271,$10k+,Advanced Marketing Professional and Strategic Project Manager,709,25,$25.00,"['Social Media Marketing', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'Customer Service', 'Adobe Photoshop', 'Social Media Management', 'Search Engine Optimization (SEO)']"
2272,$50k+,Intellectual Property and Contracts Attorney,204,67,$200.00,"['Trademark Consulting', 'Contract Drafting', 'Intellectual Property Law', 'Licensing', 'Software Licensing', 'SaaS', 'Negotiation', 'Legal Consulting', 'Corporate Law', 'Copyright']"
2273,$30k+,Content & Campaign Specialist,677,5,$55.00,"['Marketing Strategy', 'Brand Marketing', 'Advertising', 'Social Media Marketing', 'Email Marketing', 'WordPress', 'Google Analytics', 'Market Research', 'Google AdWords']"
2274,$10k+,Graphic Designer,273,48,$40.00,"['Adobe Illustrator', 'Adobe InDesign', 'Adobe Photoshop', 'Adobe Premiere Pro', 'Logo Design', 'Graphic Design', 'Adobe XD', 'Print Design', 'Canva', 'Sketch']"
