,earned,headline,hours,jobs,rate,skills
1294,$10k+,"Senior Data Analyst, Tableau Consultant, Procurement Innovator, MBA",231,1,$125.00,"['Tableau Software', 'Data Analytics', 'Procurement', 'Enterprise Software', 'SQL', 'Business Intelligence', 'Supply Chain Management', 'Business Consulting', 'Business Management']"
1295,$5k+,Customer Service Leader,343,1,$16.00,"['Customer Support', 'Customer Retention', 'Business Management', 'Data Entry', 'Microsoft Office', 'Sales', 'Conflict Resolution', 'Enterprise Resource Planning (ERP)', 'Operational Planning', 'Medical Writing']"
1296,$5k+,System Administrator,211,1,$30.00,"['Data Recovery', 'Microsoft Exchange Server', 'Firewall', 'Microsoft Hyper V', 'Citrix XenServer', 'Microsoft Active Directory', 'VPN', 'Sophos Sophos UTM']"
1297,$2k+,Digital Assistant,211,13,$18.00,"['Content Creation', 'Social Media Management', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'Editing', 'Google Apps', 'Video Editing', 'Adobe Photoshop', 'Project Management']"
1298,$3k+,Data Collector,266,1,$15.00,"['Data Entry', 'Computer Skills', 'Sales', 'Data Scraping', 'Event Management', 'Audio Production', 'Drop Shipping', 'Transcription', 'Medical Transcription', 'Legal Transcription']"
1299,$20k+,"Published Author, Artist, and Freelance Writer","1,029",2,$35.00,"['Microsoft Word', 'English Grammar', 'English Spelling', 'Teaching English', 'English Tutoring', 'Arts & Crafts', 'Acrylic Painting', 'Sketching', 'Illustration', 'SEO Keyword Research']"
1300,$2k+,Experienced editor in a variety of styles,267,1,$35.00,"['Editing', 'Proofreading', 'Copyediting', 'AP Style Writing', 'Chicago Manual of Style']"
1301,$5k+,Customer Success Technician,313,3,$20.00,"['Customer Support', 'Hardware Troubleshooting', 'Technical Support', 'Virtual Assistant', 'HTML', 'CSS', 'JavaScript']"
1302,$4k+,"Creative Blog Writer, Presentation Designer, & Recruitment Specialist",217,23,$25.00,"['Creative Writing', 'Academic Writing', 'Content Writing', 'Editorial Writing', 'Proofreading', 'Article Writing', 'Blog Writing']"
1303,$4k+,Computer Programmer,281,1,$17.00,"['Java', 'HTML', '3D Design', 'Customer Service', 'Leadership Development', 'Chinese (Traditional)', 'CSS', 'Data Management']"
1304,$8k+,Application Support Specialist,323,1,$20.00,"['Customer Support', 'Technical Support', 'Microsoft Word', 'Call Handling', 'Computer Skills', 'Receptionist Skills']"
1305,$10k+,Customer Service Representative/ Manager,538,1,$20.00,"['Microsoft Word', 'Microsoft Excel', 'Microsoft Office', 'Google Docs', 'Customer Support', 'Customer Service']"
1306,$5k+,Jr. Product Manager,215,1,$20.00,"['JavaScript', 'Microsoft Word', 'Microsoft Excel', 'Salesforce.com', 'Microsoft Dynamics CRM']"
1307,$10k+,Visual Experience and Interaction Designer,526,1,$38.00,"['Interaction Design', 'UX Design']"
1308,$30k+,Senior React/React Native/Angular/Vue/Node Developer,503,6,$70.00,"['React.js', 'Express Js', 'React Native', 'Angular 5', 'Vue.js', 'Redux for JavaScript', 'TypeScript', 'Sass', 'JavaScript']"
1309,$6k+,Full Stack .NET Developer/ QA Automation Engineer,332,5,$20.00,"['ASP.NET MVC', 'ASP.NET Core', 'AngularJS', 'Node.js', 'Entity Framework', 'Microsoft Visual Studio', 'Microsoft Bot Framework', 'Cross-Browser Testing', 'Selenium WebDriver', 'Asana']"
1310,$70k+,Creating solutions to execute your problems,"2,345",27,$50.00,"['AJAX', 'DHTML', 'Linux System Administration', 'Apache Administration', 'JavaScript', 'PHP', 'JSON', 'SOAP', 'XML-RPC', 'REST']"
1311,$100k+,JustYourType - Book designer and book typesetter,377,307,$56.25,"['Typesetting', 'Adobe InDesign', 'eBook Design', 'Cover Design', 'Graphic Design', 'Print Design', 'Computer Skills', 'Typography', 'Quark Xpress', 'Book Cover Design']"
1312,$30k+,"Proofreading, Editing, Beta Reading, and Writing",831,179,$23.00,"['Creative Writing', 'Report Writing', 'Microsoft Word', 'Microsoft PowerPoint', 'Computer Skills', 'Editing', 'English Proofreading', 'Proofreading', 'English Grammar', 'Journalism Writing']"
1313,$40k+,"NSF & NIH SBIR Grants, Publications, Biomedical advisor PhD",569,35,$50.00,"['Biotechnology', 'Medical Writing']"
1314,$30k+,"Expert web, print & social media designer",394,170,$55.00,"['Adobe Creative Suite', 'Adobe InDesign', 'Adobe Photoshop', 'Adobe Illustrator', 'Mac OSX Administration', 'Keynote', 'Adobe Dreamweaver', 'Adobe Flash', 'Facebook Marketing', 'Art Direction']"
1315,,Project Management and Strategy Consultant,,,,"['Project Management', 'Program Management', 'Strategic Planning', 'Fundraising', 'Project Management Professional', 'Microsoft Visio', 'Operations Management', 'Process Improvement', 'Microsoft Office', 'Microsoft Project']"
1316,$10k+,Resourceful Broad-Minded Professional,"1,060",8,$22.50,"['Internet Research', 'Microsoft Excel', 'U.S. Culture', 'Microsoft Word', 'Computer Skills', 'English', 'General Office Skills', 'Travel Planning', 'Administrative Support', 'Bankruptcy']"
1317,$90k+,High Conversion Copywriter,215,138,$250.00,"['Copywriting', 'Landing Pages', 'Sales Writing', 'Sales Letters', 'Email Marketing', 'Direct Marketing', 'Marketing Strategy', 'Video Sales Letter', 'B2B Marketing', 'Content Writing']"
1318,$10k+,HR/Admin Professional,356,5,$38.00,"['Human Resource Management', 'HRM', 'Human Resource Information Systems', 'Compensation', 'Recruiting', 'Management Development', 'Learning Management System (LMS)', 'Job Definition Format (JDF)', 'Job Description Writing', 'Workday']"
1319,$30k+,Freelance Illustrator,278,62,$38.00,"['Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign']"
1320,$50k+,Top Quality Graphic & Wordpress Web Design,367,273,$35.00,"['WordPress', 'Adobe Photoshop', 'Banner Ad Design', 'Logo Design', 'Adobe Illustrator', 'Adobe InDesign', 'Adobe Dreamweaver', 'HTML', 'CSS', 'Web Design']"
1321,$20k+,Top-Quality iOS App Development,373,16,$89.00,"['iPhone App Development', 'Swift', 'Web Programming', 'iOS Development', 'Project Management', 'Artificial Intelligence', 'Node.js', 'Database Programming', 'PHP', 'Objective-C']"
1322,$60k+,Content management expert.,"2,625",216,$25.00,"['Translation English Spanish', 'Translation Spanish English', 'Concrete5 CMS', 'Administrative Support', 'Data Entry', 'Project Management', 'Microsoft Excel', 'Search Engine Optimization (SEO)', 'WordPress', 'Marketing Strategy']"
1323,$10k+,Travel & Spiritual Writer & Editor,519,41,$24.00,"['Editing', 'Proofreading', 'Travel Writing', 'Article Rewriting', 'Microsoft Office', 'Content Writing', 'Chicago Manual of Style', 'Management Skills', 'Customer Service', 'Virtual Assistant']"
1324,$60k+,Fitness Writer | Certified Personal Trainer | Nutrition Specialist,276,262,$50.00,"['Physical Fitness', 'Nutrition', 'Yoga', 'Blog Writing', 'Article Writing', 'eBook Writing', 'Creative Writing', 'Copywriting', 'Ghostwriting', 'SEO Writing']"
1325,$7k+,Seasoned MBA looking for extra income,385,25,$16.67,"['Microsoft Excel', 'Bookkeeping', 'Adobe Acrobat', 'Administrative Support', 'Clerical Skills', 'Computer Skills', 'Data Entry', 'Microsoft Office', 'Spreadsheets', 'Virtual Assistant']"
1326,$70k+,Magento Specialist,977,351,$60.00,"['Magento', 'WordPress', 'Google Webmaster Central', 'Shopify']"
1327,$100k+,"Sales, Business Development & Account Management","2,454",16,$59.00,"['Outbound Sales', 'Business Development', 'Sales', 'Lead Generation', 'SaaS', 'Live Chat Software', 'Cold Calling', 'Telemarketing', 'Customer Support', 'Customer Service']"
1328,$30k+,Transcribing Professionally Since 1988,287,214,$16.67,"['Transcription', 'Legal Transcription', 'Typing', 'English Spelling', 'English Grammar', 'English Punctuation', 'Proofreading', 'PDF Conversion']"
1329,,"WordPress Plugin Developer, PHP, JavaScript, MySQL, Software Engineer",,,,"['WordPress', 'PHP', 'Wordpress Plugin', 'JavaScript', 'HTML', 'CSS', 'SQL', 'WordPress e-Commerce', 'MySQL Programming']"
1330,$20k+,"Writer, Blogger, and Marketing Manager","1,138",5,$45.00,"['Communications', 'WordPress', 'Blog Writing', 'SEO Writing', 'Newsletter Writing', 'Marketing Communications', 'Email Marketing', 'Article Writing', 'Writing', 'Marketing Management']"
1331,$100k+,Amazon Marketplace Expert,"2,375",90,$110.00,"['Amazon Web Services', 'Marketing Strategy', 'Multi Level Marketing (MLM)', 'Brand Marketing', 'Amazon Webstore']"
1332,$50k+,Communications and Content Marketing All-Star,403,23,$90.00,"['Article Writing', 'Press Release Writing', 'B2B Marketing', 'Marketing Strategy', 'Strategic Planning', 'Newsletter Writing', 'Blog Writing', 'White Paper Writing', 'Business Writing', 'Content Writing']"
1333,$20k+,Software Engineer,225,18,$75.00,"['JavaScript', 'Ruby', 'Google Analytics', 'Google Analytics API', 'Google AdWords', 'React Native', 'Machine Learning', 'PHP', 'Digital Marketing', 'Pay Per Click Advertising']"
1334,$40k+,Writer/Proofreader/Editor with Squarespace Experience,"1,053",204,$65.00,"['Content Writing', 'Article Writing', 'Blog Writing', 'Proofreading', 'Content Management System', 'Editing', 'Article Rewriting', 'WordPress', 'Landing Pages']"
1335,$20k+,Cartoon and Comic Illustrator,416,64,$35.00,"['Cartooning', 'Character Design', 'Illustration', 'Comic Art']"
1336,,Quality Content That Converts,,,,"['Content Writing', 'Editing', 'Copywriting', 'Article Writing', 'Creative Writing', 'Financial Writing', 'Travel Writing', 'Business Writing', 'Ghostwriting', 'Press Release Writing']"
1337,,Video Producer/Shooter/Editor,,,,"['Final Cut Pro', 'Adobe After Effects', 'Video Production', 'Video Editing', 'Video Streaming', 'Audio Editing', 'Audio Production', 'Audio Mixing']"
1338,$40k+,Content Marketing and Writing Specialist,"2,303",37,$34.00,"['Public Relations', 'Copywriting', 'Event Planning', 'Editing', 'Copyediting', 'Microsoft Office', 'Media Relations', 'Advertising', 'Public Speaking', 'Research']"
1339,$10k+,"Real Estate Professional, Data Entry, Virtual Assistant, Research",994,70,$15.00,"['Sales', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Publisher', 'Data Entry', 'Transcription', 'Document Review', 'Real Estate IDX', 'Real Estate Appraisal']"
1340,$10k+,Virtual Assistant/Personal Assistant/Data Entry,"1,370",16,$20.00,"['Customer Support', 'Administrative Support', 'Creative Writing', 'Blog Writing', 'General Office Skills', 'Office Administration', 'OpenOffice', 'Call Handling', 'Google Docs', 'Bitrix']"
1341,$9k+,Administrative Assistant,"1,271",147,$4.00,"['Internet Research', 'PDF Conversion', 'Graphic Design', 'Data Entry', 'Word Processing']"
1342,$10k+,Fashion / Accessories / Textile / Designer,343,63,$45.00,"['Adobe Illustrator', 'Adobe Photoshop', 'Illustration', 'Graphic Design', 'Print Design', 'Print Layout Design', 'Fashion Design', 'Textile Engineering', 'Style Guide Development', 'Research']"
1343,$10k+,Expert Level Logo Design and Branding Specialist,305,61,$62.50,"['Logo Design', 'Menu Design', 'Flyer Design', 'Poster Design', 'Brochure Design', 'Label and Package Design', 'Print Design', 'Adobe Illustrator', 'Adobe Photoshop', 'Graphic Design']"
1344,$10k+,Experienced Sales and Marketing Consultant,663,13,$40.00,"['Email Marketing', 'Sales', 'Lead Generation', 'Technical Writing', 'Marketing Strategy', 'Cold Calling', 'Sales Operations', 'Data Entry', 'Telemarketing', 'MailChimp']"
1345,,Book Editor,,,,"['Editing', 'Ghostwriting', 'English Proofreading', 'Graphic Design', 'Adobe Photoshop', 'Publishing Fundamentals', 'Social Media Management']"
1346,$20k+,"Responsive Web Designer, WordPress Wrangler, and Problem Solver",222,8,$85.00,"['HTML', 'CSS', 'WordPress', 'Responsive Web Design', 'Bootstrap', 'Zurb Foundation', 'PSD to Wordpress', 'Email Marketing', 'MailChimp', 'HubSpot']"
1347,$20k+,"Digital Marketing in Social Media Marketing, Email & Sales Funnels",600,10,$30.00,"['Social Media Marketing', 'Facebook Marketing', 'Email Marketing', 'Lead Generation', 'ClickFunnels', 'YouTube Marketing', 'Sales Funnel Copywriting', 'Shopify', 'Digital Marketing', 'Social Media Management']"
1348,$100k+,Customer Care Representative,"11,525",3,$13.33,"['Web Design', 'Java', 'Ruby on Rails', 'CSS', 'HTML']"
1349,$60k+,"Magento Developer, iPhone App Developer, Android Developer, WordPress","3,328",33,$20.00,"['Magento', 'PSD to Wordpress', 'iPhone App Development', 'Android App Development', 'iPad App Development', 'WordPress', 'Google Shopping', 'Mobile App Development', 'Mobile Programming', 'Bootstrap']"
1350,$20k+,Professional Angular & React.js Engineer,406,4,$50.00,"['Angular 5', 'React.js', 'JavaScript', 'Node.js', 'ECMAScript', 'TypeScript', 'HTML5', 'CSS3', 'Sass', 'Twitter Bootstrap']"
1351,,Entrepreneur,,,,"['Nutrition', 'Physical Fitness', 'Startup Consulting', 'Wellness']"
1352,$20k+,Copywriter with Content and Blog writing Experience and Know-how,"2,427",19,$16.50,"['Blog Writing', 'Internet Research', 'Social Media Marketing', 'Writing', 'Content Writing', 'Copywriting', 'Proofreading', 'Data Entry', 'Article Writing']"
1353,$20k+,UX design and landing page conversion expert,223,35,$70.00,"['HTML', 'CSS', 'Adobe Photoshop', 'Wireframing', 'Sketch', 'User Experience Design', 'User Centered Design', 'Conversion Rate Optimization', 'Landing Pages', 'WordPress']"
1354,$70k+,Graphic Designer | Writer | Social Media | Marketing Professional,"2,570",38,$55.00,"['Adobe Photoshop', 'Content Writing', 'Adobe Illustrator', 'Adobe InDesign', 'Graphic Design', 'Creative Writing', 'Copyediting', 'Book Cover Design', 'Ghostwriting', 'Blog Writing']"
1355,$40k+,"Financial Analyst, Writer, Marketer, and Journalist",759,62,$62.50,"['Investment Research', 'SEO Keyword Research', 'Article Writing', 'Content Management', 'Editing', 'Proofreading', 'Article Rewriting', 'Academic Writing', 'Financial Writing', 'Financial Analysis']"
1356,$10k+,Video Editor | Post Production | 3D Generalist,281,100,$35.00,"['Adobe Premiere Pro', 'Adobe After Effects', 'Video Editing', 'CSS', 'Adobe Photoshop', 'HTML5', 'Maxon Cinema 4D', 'Adobe Illustrator', 'Final Cut Pro', 'DVD Mastering']"
1357,$100k+,Business & Legal Consultant,341,53,$300.00,"['Contract Drafting', 'Contract Law', 'Business Planning', 'Intellectual Property Law', 'Licensing', 'Brand Licensing', 'Franchise Consulting', 'Legal Consulting', 'Corporate Law', 'International Taxation']"
1358,$50k+,"Professional Editor, Proofreader, Resume Writer, and Content Writer",558,324,$50.00,"['Proofreading', 'Copyediting', 'Resume Writing', 'Academic Writing', 'Cover Letter Writing', 'Content Writing', 'LinkedIn Development', 'Academic Editing', 'Developmental Editing', 'Editing']"
1359,$200k+,AS3 + AIR Game Developer,"11,611",31,$55.00,"['ActionScript 3', 'Game Programming', 'Adobe Flash', 'Adobe AIR', 'Game Development']"
1360,,"Creative, Engaging Content Writer and Editor",,,,"['Article Writing', 'Blog Writing', 'Creative Writing', 'Content Writing', 'Ghostwriting', 'Editing', 'Search Engine Optimization (SEO)', 'Proofreading']"
1361,$10k+,"Expert VA with Design, Marketing, and Project Management Background",309,5,$85.00,"['Marketing Strategy', 'Graphic Design', 'Event Planning', 'Event Management', 'Virtual Assistant', 'Business Management', 'Project Management', 'Product Management', 'Physical Fitness']"
1362,$10k+,Administrative Assistant,"1,249",21,$20.00,"['Web Host Manager', 'Administrative Support', 'Event Planning', 'Event Management', 'Technical Support', 'Email Handling', 'Email Technical Support', 'Flyer Design', 'Microsoft Excel', 'Microsoft Publisher']"
1363,$100k+,"Creative, results-oriented writer and editor",274,"1,106",$75.00,"['English', 'Public Relations', 'Online Writing', 'Creative Writing', 'Business Writing', 'Article Writing', 'Copyediting', 'English Proofreading', 'Feature Writing', 'Financial Writing']"
1364,$80k+,Financial Models / Tracking&Reporting / Visualize / VBA/Excel/G Sheets,"1,676",298,$65.00,['Financial Analysis']
1365,$10k+,Video editor,555,10,$35.00,"['Video Editing', 'Motion Graphics']"
1366,$200k+,Experienced Digital Marketing Content Writer and Strategist,"1,433","1,296",$100.00,"['Job Description Writing', 'Marketing Strategy', 'eBook Writing', 'Blog Writing', 'Article Writing', 'Article Rewriting', 'White Paper Writing', 'Sales Writing', 'Social Media Marketing', 'Nutrition']"
1367,$70k+,Specializing in family friendly Illustration.,"1,630",98,$33.00,"['Adobe Illustrator', 'Adobe Photoshop', 'Adobe InDesign']"
1368,,Articulate Storyline 2 and 360 eLearning Developer,,,,"['Articulate Storyline', 'Graphic Design', 'Project Management', 'Articulate Rise', 'Articulate Studio', 'Adobe Illustrator', 'Adobe After Effects', 'Camtasia']"
1369,$80k+,Certified & Official Arabic & English Translation,403,402,$15.00,"['Translation English Arabic', 'English Grammar', 'Translation Arabic English', 'Notary Public']"
1370,$30k+,Full Stack Web and iOS Developer,769,4,$100.00,"['PHP', 'JavaScript', 'Go', 'Laravel Framework', 'Vue.js', 'Swift', 'iOS Development', 'DevOps', 'C#', 'Unity']"
1371,$10k+,Microsoft Access Developer or QA Analyst/Tester or Tableau Developer,394,24,$25.00,"['Microsoft Access Administration', 'Concrete5 CMS', 'Tableau Software', 'Microsoft Excel', 'Administrative Support', 'VBA', 'SQL', 'Customer Support', 'Customer Service']"
